date,기후스트레스:서울특별시,기후스트레스:경기도,기후스트레스:강원도,기후스트레스:경상남도,기후스트레스:경상북도,기후스트레스:광주광역시,기후스트레스:대구광역시,기후스트레스:대전광역시,기후스트레스:부산광역시,기후스트레스:세종특별자치시,기후스트레스:울산광역시,기후스트레스:인천광역시,기후스트레스:전라남도,기후스트레스:전라북도,기후스트레스:제주도,기후스트레스:충청남도,기후스트레스:충청북도,사회스트레스:서울특별시,사회스트레스:부산광역시,사회스트레스:대구광역시,사회스트레스:인천광역시,사회스트레스:광주광역시,사회스트레스:대전광역시,사회스트레스:울산광역시,사회스트레스:세종특별자치시,사회스트레스:경기도,사회스트레스:강원도,사회스트레스:충청북도,사회스트레스:충청남도,사회스트레스:전라북도,사회스트레스:전라남도,사회스트레스:경상북도,사회스트레스:경상남도,사회스트레스:제주도,neg_emotion_lag1,social_conflict_lag3,social_conflict_lag6,금융스트레스
2015-04-02,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.48661586,0.671078147,0.598279295,0.302164176,0.464776609,0.459869368,0.271307946,0.286348252,0.325233887,0.469721291,0.439252141,0.383910463,0.439719468,0.217610137,0.354484214,0.428410506,0.340773366,,,,0
2015-04-03,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.487719447,0.671415831,0.59614226,0.303250644,0.465139213,0.459433123,0.271617859,0.287261832,0.324628101,0.468533381,0.439297446,0.383585633,0.439741801,0.217665078,0.354001228,0.427308553,0.341495311,,,,0
2015-04-04,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0.488821042,0.671752008,0.594007836,0.304335924,0.465500868,0.458996792,0.271927374,0.288174254,0.324023296,0.467346555,0.439343223,0.383260824,0.43976342,0.217720344,0.353518888,0.426207782,0.342215576,,,,1
2015-04-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.489920623,0.67208666,0.591876054,0.305420003,0.465861562,0.458560375,0.272236489,0.289085506,0.323419483,0.466160824,0.439389479,0.382936035,0.439784318,0.217775938,0.353037203,0.425108205,0.342934141,,,,0
2015-04-06,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.491018169,0.672419772,0.58974694,0.30650287,0.466221286,0.45812387,0.272545198,0.289995575,0.322816672,0.464976201,0.439436218,0.382611266,0.439804487,0.217831863,0.352556178,0.424009837,0.34365099,,,,1
2015-04-07,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0.492113658,0.672751327,0.587620524,0.30758451,0.466580028,0.457687277,0.272853497,0.290904449,0.322214875,0.463792698,0.439483445,0.382286519,0.43982392,0.217888123,0.35207582,0.422912689,0.344366103,,,,2
2015-04-08,0,0,1,0,1,0,0,1,1,1,1,0,1,0,1,0,0,0.493207069,0.673081308,0.585496834,0.308664911,0.46693778,0.457250595,0.273161382,0.291812115,0.321614101,0.462610325,0.439531166,0.381961793,0.439842608,0.217944721,0.351596138,0.421816775,0.345079462,,,,1
2015-04-09,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.494298378,0.6734097,0.583375898,0.30974406,0.467294529,0.456813822,0.273468848,0.292718561,0.321014361,0.461429096,0.439579386,0.381637088,0.439860543,0.218001661,0.351117137,0.420722107,0.345791049,,,,3.5
2015-04-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.495387566,0.673736486,0.581257745,0.310821945,0.467650267,0.456376958,0.273775891,0.293623774,0.320415666,0.460249021,0.439628109,0.381312405,0.439877719,0.218058946,0.350638824,0.419628698,0.346500846,,,,1
2015-04-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.496474611,0.67406165,0.579142403,0.311898552,0.468004982,0.455940002,0.274082507,0.294527742,0.319818027,0.459070113,0.439677341,0.380987744,0.439894127,0.21811658,0.350161208,0.418536562,0.347208835,,,,0
2015-04-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.49755949,0.674385174,0.577029901,0.312973868,0.468358665,0.455502954,0.274388692,0.295430451,0.319221455,0.457892383,0.439727087,0.380663105,0.439909759,0.218174567,0.349684294,0.41744571,0.347914997,,,,1
2015-04-13,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0.498642181,0.674707044,0.574920266,0.31404788,0.468711305,0.455065811,0.274694441,0.29633189,0.318625959,0.456715843,0.439777353,0.380338489,0.439924608,0.218232909,0.34920809,0.416356156,0.348619313,,,,2
2015-04-14,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0.499722665,0.675027241,0.572813528,0.315120576,0.469062892,0.454628573,0.27499975,0.297232045,0.318031551,0.455540504,0.439828142,0.380013894,0.439938666,0.218291611,0.348732603,0.415267912,0.349321767,,,,1
2015-04-15,1,1,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0.500800918,0.675345751,0.570709714,0.316191943,0.469413415,0.45419124,0.275304614,0.298130905,0.317438242,0.45436638,0.439879462,0.379689323,0.439951925,0.218350676,0.34825784,0.414180992,0.350022339,,,,1
2015-04-16,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0.501876919,0.675662557,0.568608853,0.317261967,0.469762864,0.453753809,0.27560903,0.299028456,0.316846041,0.45319348,0.439931315,0.379364775,0.439964377,0.218410107,0.347783808,0.413095409,0.350721011,,,,0
2015-04-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.502950647,0.675977641,0.566510974,0.318330636,0.470111229,0.453316281,0.275912993,0.299924686,0.31625496,0.452021818,0.439983709,0.379040249,0.439976016,0.218469909,0.347310513,0.412011174,0.351417765,,,,1
2015-04-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.504022079,0.676290989,0.564416104,0.319397937,0.470458499,0.452878655,0.276216498,0.300819583,0.31566501,0.450851405,0.440036647,0.378715748,0.439986832,0.218530084,0.346837964,0.410928301,0.352112583,,,,0
2015-04-19,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.505091194,0.676602583,0.562324273,0.320463857,0.470804664,0.452440929,0.276519542,0.301713133,0.3150762,0.449682252,0.440090136,0.378391269,0.439996818,0.218590636,0.346366166,0.409846804,0.352805446,,,,1
2015-04-20,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.506157971,0.676912407,0.560235508,0.321528383,0.471149714,0.452003102,0.276822119,0.302605324,0.314488542,0.448514372,0.440144179,0.378066815,0.440005967,0.218651569,0.345895128,0.408766694,0.353496336,,,,0
2015-04-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.507222388,0.677220445,0.558149839,0.322591503,0.471493639,0.451565174,0.277124226,0.303496145,0.313902046,0.447347777,0.440198783,0.377742385,0.44001427,0.218712885,0.345424856,0.407687984,0.354185235,,,,1.5
2015-04-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.508284423,0.67752668,0.556067292,0.323653202,0.471836427,0.451127144,0.277425859,0.304385581,0.313316723,0.446182477,0.440253953,0.377417979,0.440021721,0.21877459,0.344955356,0.406610688,0.354872124,,,,2.5
2015-04-23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.509344054,0.677831096,0.553987898,0.324713469,0.47217807,0.45068901,0.277727013,0.305273621,0.312732584,0.445018485,0.440309693,0.377093597,0.44002831,0.218836686,0.344486637,0.405534818,0.355556986,,,,0
2015-04-24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51040126,0.678133677,0.551911684,0.32577229,0.472518556,0.450250773,0.278027683,0.306160252,0.31214964,0.443855813,0.440366009,0.376769241,0.440034031,0.218899176,0.344018705,0.404460387,0.356239802,,,,2.5
2015-04-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51145602,0.678434405,0.549838678,0.326829653,0.472857875,0.44981243,0.278327866,0.307045461,0.3115679,0.442694472,0.440422905,0.376444909,0.440038876,0.218962065,0.343551567,0.403387408,0.356920554,,,,1
2015-04-26,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.512508311,0.678733266,0.54776891,0.327885545,0.473196017,0.449373981,0.278627557,0.307929236,0.310987376,0.441534475,0.440480388,0.376120602,0.440042836,0.219025355,0.34308523,0.402315894,0.357599223,,,,1
2015-04-27,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0.513558112,0.679030241,0.545702406,0.328939952,0.473532971,0.448935425,0.278926752,0.308811564,0.310408078,0.440375832,0.440538462,0.375796321,0.440045904,0.219089051,0.342619702,0.401245858,0.358275791,,,,1.5
2015-04-28,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0.514605401,0.679325316,0.543639197,0.329992862,0.473868728,0.448496761,0.279225446,0.309692432,0.309830017,0.439218556,0.440597132,0.375472066,0.440048073,0.219153155,0.342154988,0.400177312,0.35895024,,,,2.5
2015-04-29,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.515650156,0.679618473,0.54157931,0.331044262,0.474203276,0.448057989,0.279523636,0.310571829,0.309253204,0.438062659,0.440656404,0.375147836,0.440049335,0.219217672,0.341691097,0.399110269,0.359622552,,,,3.5
2015-04-30,1,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0.516692357,0.679909697,0.539522773,0.33209414,0.474536606,0.447619106,0.279821316,0.311449741,0.308677648,0.436908152,0.440716282,0.374823632,0.440049681,0.219282604,0.341228036,0.398044742,0.360292709,,,,2.5
2015-05-01,1,0,0,1,0,1,2,3,1,3,0,1,1,1,1,1,0,0.517731981,0.68019897,0.537469615,0.333142481,0.474868707,0.447180113,0.280118483,0.312326156,0.308103362,0.435755047,0.440776772,0.374499455,0.440049105,0.219347956,0.34076581,0.396980745,0.360960691,,,,2
2015-05-02,0,0,0,1,1,0,4,4,1,4,2,1,1,1,1,1,0,0.518769006,0.680486277,0.535419865,0.334189273,0.475199569,0.446741008,0.280415132,0.313201061,0.307530356,0.434603356,0.440837878,0.374175304,0.440047598,0.219413731,0.340304428,0.395918289,0.361626482,,,,0
2015-05-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0.519803412,0.680771601,0.53337355,0.335234504,0.475529182,0.446301791,0.280711259,0.314074444,0.30695864,0.433453091,0.465055042,0.37385118,0.440045152,0.219479932,0.339843896,0.394857388,0.362290062,,,,0
2015-05-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.520835176,0.681054925,0.5313307,0.33627816,0.475857534,0.44586246,0.281006859,0.314946292,0.306388224,0.432304263,0.450625384,0.373527083,0.44004176,0.219546564,0.339384222,0.393798055,0.362951413,,,,2
2015-05-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.521864276,0.681336234,0.529291342,0.337320229,0.476184617,0.445423015,0.281301929,0.315816592,0.305819121,0.431156885,0.445857292,0.373203013,0.440037415,0.219613628,0.338925412,0.392740302,0.363610518,,,,1
2015-05-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.522890691,0.68161551,0.527255505,0.338360697,0.476510419,0.444983455,0.281596464,0.316685333,0.305251339,0.430010967,0.441088577,0.37287897,0.440032107,0.21968113,0.338467474,0.391684142,0.364267357,,,,2.5
2015-05-07,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.5239144,0.681892738,0.525223218,0.339399552,0.47683493,0.444543778,0.281890459,0.317552501,0.304684891,0.428866522,0.441152845,0.372554955,0.440025831,0.219749072,0.338010414,0.390629589,0.364921913,,,,2.5
2015-05-08,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0.524935381,0.682167901,0.523194508,0.34043678,0.477158141,0.444103984,0.282183911,0.318418083,0.304119786,0.427723562,0.441217761,0.372230968,0.440018577,0.219817458,0.337554239,0.389576654,0.365574167,,,,1.5
2015-05-09,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0.525953611,0.682440983,0.521169404,0.34147237,0.477480039,0.443664072,0.282476815,0.319282068,0.303556035,0.426582098,0.441283329,0.371907009,0.440010338,0.219886292,0.337098957,0.388525352,0.366224102,,,,1
2015-05-10,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0.52696907,0.682711967,0.519147935,0.342506307,0.477800617,0.44322404,0.282769166,0.320144443,0.30299365,0.425442143,0.441349556,0.371583078,0.440001106,0.219955577,0.336644575,0.387475693,0.366871698,,,,1
2015-05-11,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0.527981736,0.682980837,0.517130128,0.34353858,0.478119862,0.442783889,0.283060961,0.321005194,0.30243264,0.424303707,0.441416446,0.371259176,0.439990875,0.220025317,0.336191099,0.386427693,0.367516937,,,,1
2015-05-12,1,1,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0.528991587,0.683247576,0.515116013,0.344569174,0.478437764,0.442343617,0.283352195,0.32186431,0.301873016,0.423166803,0.441484004,0.370935302,0.439979634,0.220095514,0.335738537,0.385381363,0.368159802,,,,2.5
2015-05-13,0,0,0,0,0,0,4,0,0,0,4,1,0,0,0,0,0,0.569783601,0.683512169,0.513105618,0.345598078,0.478754314,0.441903223,0.283642864,0.322721778,0.301314789,0.422031442,0.441552235,0.370611458,0.439967378,0.220166174,0.335286896,0.384336716,0.368800273,,,,1
2015-05-14,0,0,0,1,2,4,5,4,1,4,1,1,1,4,1,1,2,0.54693684,0.683774598,0.511098971,0.346625279,0.479069501,0.441462706,0.283932963,0.323577585,0.300757969,0.420897637,0.441621145,0.370287642,0.439954098,0.220237298,0.334836182,0.383293765,0.369438334,,,,0
2015-05-15,1,1,1,3,1,2,7,1,1,1,0,0,1,1,1,0,1,0.539981088,0.684034848,0.5090961,0.347650762,0.479383314,0.441022065,0.284222488,0.324431719,0.300202568,0.419765399,0.441690739,0.369963856,0.439939787,0.220308891,0.334386403,0.382252523,0.370073965,,,,1.5
2015-05-16,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0.533002408,0.684292902,0.507097034,0.348674516,0.479695744,0.4405813,0.284511436,0.325284167,0.299648596,0.41863474,0.441761022,0.3696401,0.439924437,0.220380957,0.333937566,0.381213002,0.370707147,,,,1
2015-05-17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.53399786,0.684548743,0.505101802,0.349696528,0.48000678,0.440140409,0.2847998,0.326134916,0.299096063,0.417505671,0.441831998,0.369316373,0.439908039,0.220453498,0.333489677,0.380175217,0.371337864,,,,0
2015-05-18,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0.534990366,0.737680223,0.503110431,0.350716784,0.480316411,0.439699392,0.285087578,0.326983955,0.298544981,0.416378205,0.441903674,0.368992676,0.439890587,0.220526518,0.333042745,0.379139179,0.371966096,,,,2
2015-05-19,1,1,0,1,0,1,3,1,1,1,0,1,1,1,1,1,1,0.535979907,0.706209897,0.50112295,0.351735273,0.480624628,0.439258247,0.285374765,0.32783127,0.297995359,0.415252353,0.441976054,0.36866901,0.439872072,0.220600022,0.332596775,0.378104901,0.372591826,,,,2
2015-05-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.536966459,0.695883407,0.499139388,0.35275198,0.480931419,0.438816974,0.285661356,0.328676849,0.297447209,0.414128127,0.442049143,0.368345374,0.439852487,0.220674011,0.332151775,0.377072396,0.373215035,,,,1
2015-05-21,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.537950001,0.685549657,0.497159772,0.353766893,0.481236776,0.438375572,0.285947348,0.329520679,0.296900541,0.413005538,0.442122947,0.368021769,0.439831824,0.220748491,0.331707751,0.376041677,0.373835705,,,,1.5
2015-05-22,0,0,3,1,4,2,7,2,1,2,6,0,0,0,0,0,0,0.538930512,0.68579419,0.495184132,0.354779999,0.481540686,0.437934039,0.286232735,0.330362747,0.296355366,0.411884599,0.44219747,0.367698194,0.439810076,0.220823464,0.331264712,0.375012757,0.374453817,,,,1
2015-05-23,0,0,1,0,2,1,8,2,0,2,5,0,0,0,0,0,0,0.53990797,0.686036413,0.493212495,0.355791286,0.481843141,0.437492375,0.286517514,0.331203042,0.295811695,0.410765322,0.442272719,0.367374651,0.439787233,0.220898933,0.330822664,0.373985649,0.375069353,,,,1
2015-05-24,0,0,0,0,1,2,8,1,0,1,4,0,0,0,0,0,0,0.540882353,0.686276309,0.491244891,0.356800739,0.482144129,0.437050579,0.28680168,0.33204155,0.295269537,0.409647717,0.442348697,0.367051139,0.43976329,0.220974903,0.330381613,0.372960366,0.375682295,,,,0
2015-05-25,0,0,0,2,1,1,10,1,0,1,4,0,0,0,0,0,0,0.541853639,0.686513861,0.489281347,0.357808347,0.482443641,0.43660865,0.28708523,0.332878259,0.294728905,0.408531798,0.44242541,0.366727659,0.439738237,0.221051378,0.329941568,0.371936919,0.376292626,,,,2
2015-05-26,1,0,5,6,6,5,15,4,4,4,10,1,1,0,0,0,2,0.542821808,0.686749053,0.487321891,0.358814097,0.482741666,0.436166587,0.287368158,0.333713156,0.294189808,0.407417575,0.442502864,0.366404211,0.439712068,0.221128359,0.329502534,0.370915323,0.376900325,,,,2.5
2015-05-27,5,1,0,4,2,7,13,6,3,6,6,0,2,3,0,2,2,0.543786837,0.686981869,0.485366553,0.359817975,0.483038193,0.435724389,0.28765046,0.33454623,0.293652258,0.406305061,0.442581063,0.366080794,0.439684774,0.221205852,0.32906452,0.36989559,0.377505376,,,,3.5
2015-05-28,7,4,0,3,1,8,8,8,2,8,2,1,2,4,2,4,4,0.544748704,0.687212292,0.483415361,0.360819968,0.483333213,0.435282056,0.287932132,0.335377466,0.293116264,0.405194267,0.442660012,0.36575741,0.439656348,0.221283859,0.328627532,0.368877733,0.37810776,,,,0
2015-05-29,6,4,3,4,4,7,10,8,5,8,6,0,3,4,3,3,5,0.545707389,0.687440306,0.481468342,0.361820064,0.483626715,0.434839585,0.28821317,0.336206853,0.292581837,0.404085204,0.442739717,0.365434059,0.439626782,0.221362384,0.328191577,0.367861765,0.378707458,,,,2
2015-05-30,1,1,0,1,1,1,3,1,1,1,2,1,1,1,1,1,1,0.546662868,0.687665895,0.479525526,0.362818251,0.483918688,0.434396977,0.28849357,0.337034378,0.292048989,0.402977886,0.442820183,0.36511074,0.439596068,0.221441431,0.327756662,0.366847699,0.379304453,,,,1
2015-05-31,3,0,0,1,0,3,6,2,2,2,1,0,1,1,1,1,0,0.547615122,0.687889042,0.477586941,0.363814514,0.484209123,0.433954231,0.288773327,0.337860028,0.29151773,0.401872323,0.442901415,0.364787454,0.439564199,0.221521003,0.327322794,0.365835547,0.379898726,,,,1
2015-06-01,2,0,3,3,3,6,10,6,3,6,5,0,1,3,1,1,2,0.548564128,0.688109731,0.475652615,0.364808841,0.484498009,0.433511344,0.289052436,0.338683791,0.29098807,0.400768528,0.442983418,0.364464201,0.439531166,0.221601103,0.32688998,0.364825322,0.380490259,,,,3.5
2015-06-02,5,3,4,2,4,3,8,4,2,4,4,1,1,1,1,1,4,0.549509863,0.688327945,0.473722577,0.365801219,0.484785336,0.433068318,0.289330894,0.339505654,0.290460021,0.399666512,0.443066197,0.364140981,0.439496962,0.221681736,0.326458227,0.363817038,0.381079033,,,,1.5
2015-06-03,5,5,1,4,2,4,9,4,2,4,4,0,3,0,2,1,1,0.550452308,0.688543668,0.471796854,0.366791635,0.485071093,0.43262515,0.289608696,0.340325605,0.289933592,0.398566286,0.443149758,0.363817795,0.439461579,0.221762904,0.326027543,0.362810706,0.381665031,,,,2.5
2015-06-04,7,3,3,2,1,6,8,5,3,5,4,0,1,1,1,1,3,0.55139144,0.688756883,0.469875476,0.367780077,0.485355271,0.432181839,0.289885838,0.341143632,0.289408795,0.397467864,0.443234105,0.363494643,0.43942501,0.221844611,0.325597934,0.361806341,0.382248234,,,,2
2015-06-05,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0.552327237,0.688967575,0.467958471,0.368766531,0.485637858,0.431738385,0.290162315,0.34195972,0.28888564,0.396371256,0.443319244,0.363171525,0.439387246,0.221926861,0.325169408,0.360803954,0.382828623,,,,2.5
2015-06-06,3,1,0,1,0,1,0,4,1,4,1,0,1,0,1,0,0,0.553259678,0.689175727,0.466045867,0.369750985,0.485918844,0.431294788,0.290438124,0.342773859,0.288364138,0.395276474,0.443405179,0.362848441,0.439348281,0.222009658,0.32474197,0.359803558,0.383406181,,,,1
2015-06-07,5,3,1,0,0,3,5,8,1,8,1,1,1,2,1,3,3,0.554188741,0.689381322,0.464137693,0.370733425,0.48619822,0.430851045,0.290713259,0.343586035,0.287844299,0.39418353,0.443491916,0.362525392,0.439308105,0.222093004,0.324315629,0.358805168,0.38398089,,,,1
2015-06-08,4,1,0,1,1,1,4,3,1,3,1,1,1,1,1,2,0,0.555114404,0.689584344,0.462233976,0.371713838,0.486475974,0.430407156,0.290987717,0.344396236,0.287326135,0.393092436,0.443579461,0.362202377,0.439266712,0.222176903,0.323890392,0.357808794,0.38455273,,,,1.5
2015-06-09,3,2,2,4,2,4,9,6,3,6,4,1,4,3,1,2,3,0.556036647,0.689784777,0.460334746,0.372692213,0.486752097,0.42996312,0.291261493,0.345204449,0.286809655,0.392003204,0.443667817,0.361879397,0.439224094,0.22226136,0.323466264,0.356814451,0.385121684,,,,2.5
2015-06-10,9,7,7,6,7,8,14,11,7,11,8,1,5,5,3,7,9,0.556955446,0.689982604,0.45844003,0.373668535,0.487026578,0.429518936,0.291534584,0.346010661,0.286294871,0.390915845,0.443756991,0.361556452,0.439180242,0.222346376,0.323043254,0.35582215,0.385687734,,,,2.5
2015-06-11,8,6,3,2,1,7,6,7,3,7,3,1,3,5,3,4,4,0.557870781,0.690177809,0.456549858,0.374642793,0.487299407,0.429074603,0.291806984,0.346814861,0.285781792,0.389830371,0.443846988,0.361233543,0.43913515,0.222431957,0.322621369,0.354831906,0.38625086,,,,1
2015-06-12,6,5,2,8,4,11,10,9,3,9,9,1,8,8,7,6,7,0.55878263,0.690370376,0.454664257,0.375614972,0.487570573,0.42863012,0.292078689,0.347617035,0.285270431,0.388746794,0.443937812,0.360910669,0.439088808,0.222518105,0.322200615,0.35384373,0.386811046,,,,1.5
2015-06-13,8,6,1,2,2,8,5,13,1,13,4,2,4,8,6,8,9,0.559690971,0.690560287,0.452783257,0.37658506,0.487840067,0.428185487,0.292349695,0.348417171,0.284760797,0.387665126,0.444029469,0.360587831,0.439041211,0.222604823,0.321781,0.352857635,0.387368272,,,,0
2015-06-14,6,5,1,3,4,4,8,7,3,7,6,1,4,1,4,4,4,0.560595782,0.690747528,0.450906884,0.377553045,0.488107877,0.427740702,0.292619998,0.349215256,0.284252902,0.386585379,0.444121964,0.360265029,0.43899235,0.222692116,0.32136253,0.351873635,0.387922521,,,,0
2015-06-15,7,6,3,5,6,8,10,10,3,10,8,1,5,6,4,6,8,0.561497043,0.69093208,0.449035168,0.378518913,0.488373994,0.427295765,0.292889593,0.350011278,0.283746755,0.385507564,0.444215301,0.359942263,0.438942216,0.222779988,0.320945213,0.350891743,0.388473774,,,,2.5
2015-06-16,8,7,3,6,4,7,9,10,2,10,4,2,5,4,2,5,7,0.56239473,0.691113929,0.447168138,0.379482652,0.488638407,0.426850674,0.293158476,0.350805224,0.283242367,0.384431693,0.444309487,0.359619534,0.438890803,0.22286844,0.320529055,0.34991197,0.389022013,,,,2.5
2015-06-17,7,6,2,2,2,3,4,5,2,5,3,2,1,2,1,4,5,0.563288824,0.691293057,0.445305821,0.380444248,0.488901106,0.426405429,0.293426644,0.351597081,0.28273975,0.383357778,0.444404527,0.359296841,0.438838103,0.222957478,0.320114064,0.34893433,0.389567219,,,,1
2015-06-18,9,7,1,4,3,8,5,9,5,9,3,5,5,7,3,8,6,0.564179301,0.691469448,0.443448246,0.381403688,0.48916208,0.425960028,0.29369409,0.352386838,0.282238913,0.38228583,0.444500424,0.358974185,0.438784107,0.223047104,0.319700247,0.347958836,0.390109374,,,,0
2015-06-19,8,6,1,5,1,8,3,10,5,10,1,2,5,6,4,7,6,0.56506614,0.691643087,0.441595441,0.38236096,0.48942132,0.425514471,0.293960812,0.353174481,0.281739868,0.381215862,0.444597186,0.358651566,0.438728808,0.223137322,0.31928761,0.346985501,0.390648461,,,,1
2015-06-20,1,1,1,1,1,1,1,2,1,2,1,1,1,1,2,1,1,0.56594932,0.691813955,0.439747435,0.383316051,0.489678815,0.425068757,0.294226804,0.353959997,0.281242625,0.380147885,0.444694816,0.358328985,0.438672199,0.223228136,0.318876161,0.346014337,0.39118446,,,,0
2015-06-21,5,4,1,2,2,4,4,7,2,7,1,2,2,3,3,4,3,0.566828819,0.691982038,0.437904255,0.384268948,0.489934554,0.424622884,0.294492063,0.354743375,0.280747195,0.379081911,0.44479332,0.358006441,0.438614272,0.223319549,0.318465907,0.345045357,0.391717354,,,,1
2015-06-22,7,6,5,3,0,5,7,8,3,8,4,3,2,4,1,5,6,0.567704616,0.692147318,0.436065932,0.385219638,0.490188527,0.424176853,0.294756584,0.355524602,0.280253588,0.378017952,0.444892703,0.357683935,0.438555018,0.223411564,0.318056855,0.344078575,0.392247124,,,,0
